	control.B3	control.B4	experimental.B10	experimental.B9
V-type proton ATPase subunit c''1FUNC-39207	0	0	0	1
V-type proton ATPase subunit DFUNC-39208	0	1	1	0
V-type proton ATPase subunit E-likeFUNC-39209	0	0	0	3
V-type proton ATPase subunit F-likeFUNC-39210	0	1	0	1
V-type proton ATPase subunit G-likeFUNC-39211	0	0	1	0
V-type proton ATPase subunit G1-likeFUNC-39212	0	0	1	1
V0/A0 complex, 116-kDa subunit of ATPaseFUNC-39213	0	1	0	0
Vab2pFUNC-39214	0	7	25	1
Vac14FUNC-39215	0	10	6	3
VAC14-like proteinFUNC-39216	0	2	9	1
Vac14pFUNC-39217	0	3	12	3
Vac17pFUNC-39218	0	0	3	0
Vac7FUNC-39219	0	1	1	0
VAC7-like proteinFUNC-39220	0	0	1	0
Vac7pFUNC-39221	0	11	26	7
Vac8FUNC-39222	0	19	36	8
VAC8-like proteinFUNC-39223	0	1	2	0
VacJ family lipoproteinFUNC-39224	0	0	2	0
vacuolar 8FUNC-39225	0	0	2	0
vacuolar amino acid transporter 5-likeFUNC-39226	0	0	0	1
Vacuolar aminopeptidase 1FUNC-39227	0	0	1	0
Vacuolar armadillo repeat protein Vac8, partialFUNC-39228	0	1	3	2
vacuolar ATP synthase 16 kDa proteolipid subunitFUNC-39229	1	0	0	0
vacuolar ATP synthase catalytic subunit AFUNC-39230	0	2	0	0
vacuolar ATP synthase catalytic subunit A, putativeFUNC-39231	0	0	1	0
vacuolar ATP synthase proteolipid subunitFUNC-39232	0	1	1	0
vacuolar ATP synthase subunit BFUNC-39233	0	17	29	6
Vacuolar ATP synthase subunit BFUNC-39234	1	0	0	0
vacuolar ATP synthase subunit C, partialFUNC-39235	0	0	1	0
vacuolar ATP synthase subunit EFUNC-39236	0	0	1	0
vacuolar ATPase subunit AFUNC-39237	0	1	1	1
Vacuolar ATPase V1 domain subunit A containing the catalytic nucleotide binding sitesFUNC-39238	0	1	0	0
vacuolar calcium ion transporterFUNC-39239	0	1	0	0
vacuolar calcium ion transporter-likeFUNC-39240	0	1	0	0
vacuolar fusion protein MON1FUNC-39241	0	0	1	0
vacuolar fusion protein MON1-likeFUNC-39242	0	1	0	1
vacuolar membrane ATPase CFUNC-39243	0	1	0	0
vacuolar membrane-associated protein iml1-likeFUNC-39244	0	1	1	0
Vacuolar morphogenesis protein 6FUNC-39245	0	0	1	0
vacuolar protease AFUNC-39246	0	1	2	0
vacuolar protease A-likeFUNC-39247	0	0	1	0
vacuolar protein 8FUNC-39248	0	0	1	0
Vacuolar protein 8FUNC-39249	0	2	5	0
vacuolar protein 8-likeFUNC-39250	0	0	0	1
vacuolar protein sorting protein 18FUNC-39251	0	0	1	0
vacuolar protein sorting-associated protein 1FUNC-39252	0	1	0	0
vacuolar protein sorting-associated protein 1-likeFUNC-39253	0	1	3	0
Vacuolar protein sorting-associated protein 11FUNC-39254	0	0	0	1
vacuolar protein sorting-associated protein 13A/CFUNC-39255	0	0	1	0
vacuolar protein sorting-associated protein 17-likeFUNC-39256	0	0	1	1
vacuolar protein sorting-associated protein 2 homolog 1FUNC-39257	0	1	0	0
vacuolar protein sorting-associated protein 26FUNC-39258	0	0	1	0
vacuolar protein sorting-associated protein 26 family proteinFUNC-39259	0	0	1	0
vacuolar protein sorting-associated protein 26CFUNC-39260	0	2	0	0
vacuolar protein sorting-associated protein 28FUNC-39261	0	0	1	0
vacuolar protein sorting-associated protein 28 homolog 2FUNC-39262	0	0	1	1
vacuolar protein sorting-associated protein 32 homolog 2-likeFUNC-39263	0	1	0	0
vacuolar protein sorting-associated protein 35FUNC-39264	0	0	2	0
Vacuolar protein sorting-associated protein 35FUNC-39265	0	1	0	0
vacuolar protein sorting-associated protein 35-likeFUNC-39266	0	0	0	1
vacuolar protein sorting-associated protein 35B-likeFUNC-39267	0	1	0	0
vacuolar protein sorting-associated protein 36FUNC-39268	0	0	1	0
Vacuolar protein sorting-associated protein 4FUNC-39269	0	0	1	0
vacuolar protein sorting-associated protein 4-likeFUNC-39270	0	0	1	1
vacuolar protein sorting-associated protein 45FUNC-39271	0	0	3	0
vacuolar protein sorting-associated protein 52FUNC-39272	0	0	1	0
vacuolar protein sorting-associated protein 53-likeFUNC-39273	0	1	0	0
vacuolar protein sorting-associated protein 54FUNC-39274	0	0	1	0
Vacuolar protein sorting-associated protein 74FUNC-39275	0	0	0	1
vacuolar protein sorting-associated protein VPS13FUNC-39276	0	1	0	0
vacuolar protein sorting-associated protein vps17FUNC-39277	0	0	0	1
vacuolar protein sorting-associated protein Vps5FUNC-39278	0	0	1	0
vacuolar protein sorting-associated protein vps5-likeFUNC-39279	0	0	2	1
Vacuolar protein sorting/targeting protein 10FUNC-39280	0	0	1	0
vacuolar protein sortingassociated protein 11, putativeFUNC-39281	0	0	2	0
vacuolar protein-sorting protein bro1-likeFUNC-39282	0	0	1	0
Vacuolar protein-sorting-associated protein 24FUNC-39283	0	0	1	0
Vacuolar protein-sorting-associated protein 25FUNC-39284	0	0	1	0
vacuolar protein-sorting-associated protein 25-likeFUNC-39285	0	0	1	0
vacuolar protein-sorting-associated protein 37 homolog 1FUNC-39286	0	0	1	1
vacuolar protein-sorting-associated protein 46-likeFUNC-39287	0	1	1	0
vacuolar serine proteaseFUNC-39288	0	1	1	0
vacuolar sorting protein 9-like proteinFUNC-39289	0	1	0	0
vacuolar sorting protein Vps24FUNC-39290	0	0	1	0
vacuolar transporter chaperoneFUNC-39291	0	17	63	13
vacuolar-processing enzyme alpha-isozyme-likeFUNC-39292	0	0	2	0
vacuolar-processing enzyme-likeFUNC-39293	0	1	0	0
vacuolar-sorting protein BRO1FUNC-39294	0	0	0	1
vacuolar-sorting receptor 1-likeFUNC-39295	0	0	0	1
vacuole proteinFUNC-39296	0	0	1	0
vacuole-associated enzyme activator complex componentFUNC-39297	0	0	0	1
valine--tRNA ligaseFUNC-39298	6	22	98	12
valine--tRNA ligase-likeFUNC-39299	0	0	1	0
valine--tRNA ligase, partialFUNC-39300	2	1	30	0
valine-tRNA ligaseFUNC-39301	0	0	1	0
valyl tRNA synthetaseFUNC-39302	0	0	1	0
valyl-tRNA synthetase, partialFUNC-39303	0	0	1	0
Vam10pFUNC-39304	0	1	3	1
Vam3FUNC-39305	0	3	7	2
Vam6FUNC-39306	0	1	1	0
Vam6pFUNC-39307	0	1	5	1
Vam7FUNC-39308	0	0	1	2
Vam7pFUNC-39309	0	5	62	7
VAMP-associated proteinFUNC-39310	0	2	0	0
Van1FUNC-39311	0	2	3	0
VAN1-like proteinFUNC-39312	0	4	8	4
Van1pFUNC-39313	0	6	16	6
VanZ family proteinFUNC-39314	2	0	3	0
Vas1FUNC-39315	0	6	6	3
VAS1-like proteinFUNC-39316	0	1	0	2
Vba1FUNC-39317	0	7	3	1
VBA1-like proteinFUNC-39318	0	10	14	6
Vba1pFUNC-39319	1	69	100	25
Vba2pFUNC-39320	0	5	6	2
Vba4FUNC-39321	0	65	262	138
Vba4pFUNC-39322	0	11	26	11
Vba5FUNC-39323	0	1	4	2
Vcx1FUNC-39324	0	56	86	22
VCX1-like proteinFUNC-39325	0	7	8	3
Vcx1pFUNC-39326	0	9	3	2
vegetative incompatibility protein HET-E-1-likeFUNC-39327	0	1	1	0
Vel1FUNC-39328	0	0	1	1
Vel1pFUNC-39329	0	2	0	0
Versicolorin reductaseFUNC-39330	0	0	0	1
vesicle-associated membrane protein 711FUNC-39331	0	1	0	0
vesicle-associated membrane protein 714FUNC-39332	0	1	0	0
vesicle-associated protein 1-3 isoform X2FUNC-39333	0	0	1	0
vesicle-associated protein 4-1-likeFUNC-39334	0	0	1	0
vesicle-fusing ATPaseFUNC-39335	0	0	3	0
vesicular acetylcholine transporter-likeFUNC-39336	0	0	1	0
vesicular-fusion protein SEC18FUNC-39337	0	0	0	1
vesicular-fusion protein sec18-likeFUNC-39338	0	2	0	0
Vfa1pFUNC-39339	0	0	4	1
Vhc1FUNC-39340	0	5	4	3
Vhc1pFUNC-39341	0	57	77	19
Vhr1FUNC-39342	0	7	17	1
Vhr1pFUNC-39343	0	72	124	24
Vhr2pFUNC-39344	0	1	6	0
VHS domain-containing proteinFUNC-39345	0	0	1	0
Vhs2FUNC-39346	0	12	25	5
Vhs2pFUNC-39347	0	20	35	16
Vhs3FUNC-39348	0	3	5	1
VHS3-like proteinFUNC-39349	0	3	20	6
Vht1FUNC-39350	0	28	24	3
VHT1-like proteinFUNC-39351	0	11	13	2
Vht1pFUNC-39352	0	33	43	6
Vid22pFUNC-39353	0	9	21	1
VID24-like proteinFUNC-39354	0	1	3	1
Vid27FUNC-39355	0	1	10	1
VID27 cytoplasmic protein-domain-containing proteinFUNC-39356	0	1	0	0
Vid27pFUNC-39357	0	8	32	11
Vid28FUNC-39358	0	0	2	0
VID28-like proteinFUNC-39359	0	3	8	2
Vid30FUNC-39360	0	0	1	0
Vigilin 1FUNC-39361	0	1	1	0
vigilin 1-likeFUNC-39362	0	0	0	1
Vik1pFUNC-39363	0	3	3	0
villinFUNC-39364	0	0	1	0
villin-1FUNC-39365	0	0	1	0
villin-2 isoform X2FUNC-39366	0	0	1	0
villin-2-likeFUNC-39367	0	0	1	0
VIN3-like protein 2FUNC-39368	0	1	0	0
vinculin-likeFUNC-39369	0	0	1	0
Vip1FUNC-39370	0	13	23	4
Vip1 proteinFUNC-39371	0	1	0	0
VIP1-like proteinFUNC-39372	0	0	1	0
VirB4 family type IV secretion system proteinFUNC-39373	0	0	1	0
VirB4 family type IV secretion/conjugal transfer ATPaseFUNC-39374	1	0	3	0
virulence factorFUNC-39375	1	0	1	0
virulence factor family proteinFUNC-39376	0	1	5	0
virulence factor Mce family proteinFUNC-39377	0	0	1	0
virulence factor MprFFUNC-39378	0	0	1	0
virulence factor MviN, partialFUNC-39379	0	0	1	0
virulence factor SrfBFUNC-39380	1	1	8	2
Virulence protein SSD1FUNC-39381	0	1	0	0
virulence protein SSD1-likeFUNC-39382	0	1	1	0
virulence protein, partialFUNC-39383	0	0	1	0
virulence-associated protein EFUNC-39384	0	0	2	0
virulence-associated protein E, partialFUNC-39385	0	0	2	0
VIT family proteinFUNC-39386	0	0	4	0
vitamin B12-dependent ribonucleotide reductaseFUNC-39387	0	0	19	0
vitamin B6 biosynthesis proteinFUNC-39388	0	1	2	0
Vitamin H transporter 1FUNC-39389	0	1	0	0
vitamin K epoxide reductaseFUNC-39390	0	0	2	0
Vitamin K-dependent gamma-carboxylaseFUNC-39391	0	0	1	0
Vld1pFUNC-39392	0	4	28	3
VMA1-like proteinFUNC-39393	0	116	159	46
Vma11FUNC-39394	0	6	5	0
VMA11-like proteinFUNC-39395	0	28	49	7
Vma13FUNC-39396	0	31	47	15
VMA13-like proteinFUNC-39397	0	0	1	0
Vma16FUNC-39398	0	42	33	7
VMA16-like proteinFUNC-39399	0	24	15	5
Vma2FUNC-39400	0	20	34	13
VMA2-like proteinFUNC-39401	0	62	140	25
Vma21FUNC-39402	0	1	0	0
Vma21pFUNC-39403	0	7	10	5
Vma22pFUNC-39404	0	1	1	1
VMA3-like proteinFUNC-39405	1	79	96	25
Vma4FUNC-39406	0	21	72	21
VMA4-like proteinFUNC-39407	0	12	9	5
Vma5FUNC-39408	0	9	10	3
VMA5-like proteinFUNC-39409	0	16	26	4
Vma6FUNC-39410	0	52	96	34
VMA6-like proteinFUNC-39411	0	12	33	14
Vma7FUNC-39412	0	1	3	1
VMA7-like proteinFUNC-39413	0	3	0	2
VMS1-like proteinFUNC-39414	0	1	0	0
Vms1pFUNC-39415	0	4	10	5
Vnx1FUNC-39416	0	43	111	23
Vnx1pFUNC-39417	0	8	8	4
Voa1pFUNC-39418	0	25	28	6
VOC family proteinFUNC-39419	4	2	24	0
VOC family protein, partialFUNC-39420	0	0	1	0
VOC family virulence proteinFUNC-39421	0	1	7	0
voltage gated chloride channelFUNC-39422	0	1	0	0
voltage gated chloride channel proteinFUNC-39423	0	0	1	0
voltage-dependent calcium channelFUNC-39424	0	0	1	0
voltage-dependent calcium channel type A subunit alpha-1-likeFUNC-39425	0	0	4	0
voltage-dependent L-type calcium channel subunit beta-2-likeFUNC-39426	0	0	1	0
voltage-gated chloride channelFUNC-39427	0	0	6	0
voltage-gated potassium channelFUNC-39428	0	0	2	0
von Willebrand factor type A domain containing proteinFUNC-39429	0	0	1	0
Vph1FUNC-39430	0	31	55	5
VPH1-like proteinFUNC-39431	0	4	2	0
Vph2FUNC-39432	0	2	1	1
Vph2pFUNC-39433	0	0	2	0
Vps1FUNC-39434	0	1	8	1
VPS1-like proteinFUNC-39435	0	6	1	0
Vps13FUNC-39436	0	20	22	6
VPS13-like proteinFUNC-39437	0	1	2	0
Vps15FUNC-39438	0	0	2	0
Vps16FUNC-39439	0	1	5	0
Vps17FUNC-39440	0	0	1	1
Vps20FUNC-39441	0	0	0	1
Vps21FUNC-39442	0	0	4	2
VPS21-like proteinFUNC-39443	0	2	14	9
Vps24FUNC-39444	0	0	1	0
Vps29FUNC-39445	0	2	2	0
VPS29-like proteinFUNC-39446	0	0	0	1
Vps33FUNC-39447	0	0	1	0
Vps34FUNC-39448	0	3	7	0
VPS34-like proteinFUNC-39449	0	1	5	1
Vps35FUNC-39450	0	5	10	3
VPS35-like proteinFUNC-39451	0	1	0	0
Vps38pFUNC-39452	0	3	7	4
Vps4FUNC-39453	0	11	18	5
VPS4-like proteinFUNC-39454	0	4	13	2
Vps41pFUNC-39455	0	8	16	6
Vps45pFUNC-39456	0	0	14	2
Vps51/Vps67 family proteinFUNC-39457	0	0	2	0
Vps51pFUNC-39458	0	5	1	2
Vps52pFUNC-39459	0	4	1	0
Vps53FUNC-39460	0	0	1	0
Vps53pFUNC-39461	0	3	15	14
Vps54FUNC-39462	0	0	1	0
VPS54-like proteinFUNC-39463	0	0	0	2
Vps54pFUNC-39464	0	6	21	6
Vps55FUNC-39465	0	1	0	0
VPS55-like proteinFUNC-39466	0	1	1	0
Vps55pFUNC-39467	0	11	9	1
Vps60FUNC-39468	0	1	5	0
Vps60pFUNC-39469	0	10	16	4
Vps62FUNC-39470	0	0	1	0
Vps62pFUNC-39471	0	9	30	15
Vps63pFUNC-39472	0	0	0	1
Vps64FUNC-39473	0	0	2	0
Vps64pFUNC-39474	0	10	27	11
Vps68FUNC-39475	0	10	10	3
VPS68-like proteinFUNC-39476	0	1	5	0
Vps68pFUNC-39477	0	13	22	15
Vps70FUNC-39478	0	1	3	3
Vps71FUNC-39479	0	0	4	1
Vps71pFUNC-39480	0	0	7	3
Vps72pFUNC-39481	1	5	36	13
Vps74pFUNC-39482	0	7	17	9
VPS75-like proteinFUNC-39483	0	0	2	0
Vps75pFUNC-39484	0	12	20	6
Vps8FUNC-39485	0	5	2	1
VQ motif-containing protein 11-likeFUNC-39486	0	0	0	1
VQ motif-containing protein 4-likeFUNC-39487	0	0	1	0
Vrg4FUNC-39488	0	2	3	1
VRG4-like proteinFUNC-39489	0	1	0	0
Vrp1FUNC-39490	0	9	29	6
Vrp1pFUNC-39491	0	40	57	11
VRR-NUC domain-containing proteinFUNC-39492	0	0	1	0
Vsb1pFUNC-39493	0	92	148	45
Vta1pFUNC-39494	0	6	18	6
VTC domain-containing proteinFUNC-39495	0	1	0	0
Vtc1FUNC-39496	0	6	22	3
VTC1-like proteinFUNC-39497	0	20	51	15
Vtc2FUNC-39498	0	0	4	3
VTC2-like proteinFUNC-39499	0	1	0	0
Vtc3FUNC-39500	0	3	5	0
Vtc4FUNC-39501	0	11	22	7
VTC4-like proteinFUNC-39502	0	2	1	0
Vtc4pFUNC-39503	0	3	12	6
Vtc5pFUNC-39504	0	0	17	6
Vti1FUNC-39505	0	1	14	6
VTI1-like proteinFUNC-39506	0	0	2	0
Vts1pFUNC-39507	0	8	7	5
Vvs1pFUNC-39508	0	179	258	65
VWA domain-containing proteinFUNC-39509	3	6	37	1
VWA domain-containing protein, partialFUNC-39510	0	2	16	0
wall-associated receptor kinase 2-likeFUNC-39511	0	0	3	0
wall-associated receptor kinase 5 isoform X1FUNC-39512	0	0	1	0
wall-associated receptor kinase 5-likeFUNC-39513	0	0	2	0
wall-associated receptor kinase-like 14 isoform X2FUNC-39514	0	1	0	0
wall-associated receptor kinase-like 6FUNC-39515	0	0	1	0
War1FUNC-39516	0	0	6	1
War1pFUNC-39517	0	13	29	4
WAS family proteinFUNC-39518	0	0	1	0
WAS/WASL-interacting protein family member 3-likeFUNC-39519	0	0	1	0
WAT1-related protein At5g47470-like isoform X2FUNC-39520	0	1	1	0
water dikinaseFUNC-39521	0	0	1	0
water stress/hypersensitive response domain-containing proteinFUNC-39522	0	0	3	1
wax ester/triacylglycerol synthase family O-acyltransferaseFUNC-39523	0	0	1	0
Wbp1FUNC-39524	0	1	2	0
WD domain, g-beta repeat domain-containing proteinFUNC-39525	0	0	3	0
WD domain, G-beta repeat proteinFUNC-39526	0	0	2	0
WD repeat and FYVE domain protein 3FUNC-39527	0	0	3	0
WD repeat proteinFUNC-39528	0	2	1	0
WD repeat-containing proteinFUNC-39529	0	1	5	1
WD repeat-containing protein 20-likeFUNC-39530	0	0	1	0
WD repeat-containing protein 26 homologFUNC-39531	0	0	1	0
WD repeat-containing protein 26-likeFUNC-39532	0	0	0	1
WD repeat-containing protein 44 isoform X2FUNC-39533	0	0	1	0
WD repeat-containing protein 5FUNC-39534	0	0	1	0
WD repeat-containing protein 90FUNC-39535	0	0	1	0
WD repeat-containing protein jip5-likeFUNC-39536	0	1	0	0
WD repeat-containing protein mio-BFUNC-39537	0	0	1	0
WD repeat-containing protein WRAP73 isoform X1FUNC-39538	0	0	1	0
WD-repeat containing protein SWD2FUNC-39539	0	1	5	0
WD-repeat proteinFUNC-39540	0	0	1	0
WD-repeat protein-like protein pop3FUNC-39541	0	1	2	0
WD40 domain-containing proteinFUNC-39542	0	0	2	0
WD40 repeat domain-containing proteinFUNC-39543	0	1	1	0
WD40 repeat-containing proteinFUNC-39544	0	1	1	0
WD40 repeat-containing protein HOS15-likeFUNC-39545	0	0	1	0
WD40 repeat-containing protein HOS15-like, partialFUNC-39546	0	0	1	0
WD40 repeat-like proteinFUNC-39547	0	14	14	6
WD40 repeat-like protein, partialFUNC-39548	0	1	2	0
WD40-repeat-containing domain proteinFUNC-39549	0	13	25	4
WDR1 proteinFUNC-39550	0	0	1	0
WH1 domain containing proteinFUNC-39551	0	1	0	0
Whi2FUNC-39552	0	2	9	4
WHI2-like proteinFUNC-39553	0	3	1	1
WHI2-like protein P4H10.16cFUNC-39554	0	1	0	1
Whi2pFUNC-39555	0	21	47	16
Whi3FUNC-39556	0	0	1	0
WHI3-like proteinFUNC-39557	0	1	1	0
Whi4pFUNC-39558	0	13	15	2
WhiB family transcriptional regulatorFUNC-39559	0	0	1	0
wilms tumor suppressor protein isoform 2FUNC-39560	0	0	1	0
winged helix DNA-binding domain-containing proteinFUNC-39561	0	0	0	1
Winged helix DNA-binding proteinFUNC-39562	0	0	1	0
winged helix-turn-helix domain-containing proteinFUNC-39563	0	1	6	1
Wip1pFUNC-39564	0	0	3	2
Wiscott-Aldrich syndrome proteinFUNC-39565	0	0	1	0
wiskott-Aldrich syndrome protein family member 1-likeFUNC-39566	0	0	2	0
wiskott-Aldrich syndrome protein homolog 1-likeFUNC-39567	1	0	0	0
WNK9 WNK kinase 9FUNC-39568	0	0	1	0
wound-induced basic proteinFUNC-39569	0	0	1	0
Wrs1FUNC-39570	0	12	12	7
WSC-domain-containing proteinFUNC-39571	0	0	0	2
WSC2-like proteinFUNC-39572	0	0	2	1
Wsc2pFUNC-39573	0	9	37	2
Wsc3FUNC-39574	0	0	1	0
Wsc3pFUNC-39575	0	5	13	2
Wsc4pFUNC-39576	0	37	99	16
Wtm1FUNC-39577	0	26	51	13
Wtm2FUNC-39578	0	0	3	0
WWE domain-containing proteinFUNC-39579	0	0	1	0
Wwm1pFUNC-39580	0	25	28	5
WxL domain-containing proteinFUNC-39581	0	0	1	0
WYL domain-containing proteinFUNC-39582	0	1	23	0
WYL domain-containing protein, partialFUNC-39583	0	0	4	0
WYL domain-containing transcriptional regulatorFUNC-39584	0	0	2	0
xaa-Pro aminopeptidaseFUNC-39585	0	0	0	1
Xaa-Pro aminopeptidaseFUNC-39586	3	0	14	0
Xaa-Pro dipeptidaseFUNC-39587	0	0	2	0
Xaa-Pro dipeptidyl-peptidaseFUNC-39588	0	0	2	0
xanthine dehydrogenaseFUNC-39589	0	2	5	0
xanthine dehydrogenase 1 isoform X1FUNC-39590	0	0	1	0
xanthine dehydrogenase 1-likeFUNC-39591	2	0	0	0
xanthine dehydrogenase accessory protein XdhCFUNC-39592	0	0	7	0
xanthine dehydrogenase molybdopterin binding subunitFUNC-39593	0	0	4	1
xanthine dehydrogenase small subunitFUNC-39594	0	1	4	0
xanthine dehydrogenase-likeFUNC-39595	0	1	2	1
xanthine permeaseFUNC-39596	0	0	1	0
xanthine permease XanPFUNC-39597	0	2	9	1
xanthine permease, partialFUNC-39598	0	0	1	0
xanthine phosphoribosyltransferaseFUNC-39599	0	14	44	9
xanthine/uracil permease family proteinFUNC-39600	0	0	1	0
xanthorhodopsinFUNC-39601	0	1	0	0
Xbp1FUNC-39602	0	1	5	2
Xbp1pFUNC-39603	0	40	114	13
XdhC/CoxF family proteinFUNC-39604	0	0	1	0
XdhC/CoxI family proteinFUNC-39605	0	0	1	0
Xdj1pFUNC-39606	0	8	33	9
XFP N-terminal domain-containing proteinFUNC-39607	0	4	5	3
Xks1FUNC-39608	0	1	0	0
XPA binding proteinFUNC-39609	0	0	5	0
Xpt1FUNC-39610	0	1	6	2
XRE family transcriptional regulatorFUNC-39611	6	6	53	1
XRE family transcriptional regulator, partialFUNC-39612	0	0	4	0
XRN 5'-3' exonuclease N-terminus-domain-containing proteinFUNC-39613	0	1	0	0
Xrn1FUNC-39614	0	7	23	6
XRN1-like proteinFUNC-39615	0	3	3	0
Xrs2pFUNC-39616	0	2	14	3
XshC-Cox1 family proteinFUNC-39617	0	0	1	0
XTP/dITP diphosphataseFUNC-39618	0	0	1	0
xylan 1,4-beta-xylosidaseFUNC-39619	0	0	1	0
xylanaseFUNC-39620	0	0	1	0
xylanase/chitin deacetylase, partialFUNC-39621	0	0	1	0
xyloglucan 6-xylosyltransferase 2-likeFUNC-39622	0	1	0	0
xylose isomeraseFUNC-39623	0	0	1	0
xylose isomerase, partialFUNC-39624	0	0	1	0
xylosidaseFUNC-39625	0	0	1	0
xylulokinaseFUNC-39626	0	13	48	6
xylulokinase, partialFUNC-39627	0	0	1	0
xylulose 5-phosphate 3-epimeraseFUNC-39628	2	0	23	1
xylulose kinaseFUNC-39629	0	0	2	0
Y' element ATP-dependent helicaseFUNC-39630	1	208	407	84
Y' element ATP-dependent helicase protein 1 copy 1FUNC-39631	0	20	23	5
Y' element ATP-dependent helicase protein 1 copy 2FUNC-39632	0	6	23	4
Y' element ATP-dependent helicase protein 1 copy 3FUNC-39633	0	91	152	42
Y' element ATP-dependent helicase protein 1 copy 4FUNC-39634	0	20	53	13
Y' element ATP-dependent helicase protein 1 copy 6FUNC-39635	0	3	3	1
Yae1pFUNC-39636	0	1	3	2
Yaf9FUNC-39637	0	0	1	0
YafY family transcriptional regulatorFUNC-39638	0	0	1	0
YagE family proteinFUNC-39639	0	0	1	0
Yah1FUNC-39640	0	24	50	2
YAH1-like proteinFUNC-39641	0	2	2	1
YajQ family cyclic di-GMP-binding proteinFUNC-39642	0	0	3	0
Yak1FUNC-39643	0	7	43	13
YAK1-like proteinFUNC-39644	0	2	6	1
YALI0B03982pFUNC-39645	0	0	1	0
YALI0B14267pFUNC-39646	0	0	0	1
YALI0B16258pFUNC-39647	0	0	1	0
YALI0C00913pFUNC-39648	0	0	2	2
YALI0C06369pFUNC-39649	0	1	1	0
YALI0C21868pFUNC-39650	0	0	1	0
YALI0D03135pFUNC-39651	0	1	0	0
YALI0D09713pFUNC-39652	0	0	4	0
YALI0E12001pFUNC-39653	0	0	1	0
YALI0E13277pFUNC-39654	0	4	1	1
YALI0E21021pFUNC-39655	0	0	10	0
YALI0E26719pFUNC-39656	0	3	11	4
YALI0F00836pFUNC-39657	0	1	0	0
YALI0F25289pFUNC-39658	0	3	1	0
YALI0F30151pFUNC-39659	0	3	1	0
YALI0F30217pFUNC-39660	0	0	1	0
Yap1FUNC-39661	0	1	5	1
YAP1-like proteinFUNC-39662	0	0	1	3
YAP1801-like proteinFUNC-39663	0	0	2	0
Yap1801pFUNC-39664	0	14	55	10
Yap1802pFUNC-39665	0	12	29	11
Yap3pFUNC-39666	0	0	2	2
Yap5FUNC-39667	0	2	15	2
Yap5pFUNC-39668	0	6	19	6
Yap6pFUNC-39669	0	0	5	0
Yap7pFUNC-39670	0	6	20	2
Yar1pFUNC-39671	0	3	2	1
Yat1FUNC-39672	0	2	4	2
Yat2FUNC-39673	0	1	3	1
YbaB/EbfC family nucleoid-associated proteinFUNC-39674	0	0	2	0
YbaK/prolyl-tRNA synthetase associated domain-containing proteinFUNC-39675	0	0	1	0
YbgI/family dinuclear metal center proteinFUNC-39676	0	0	2	0
YbhB/YbcL family Raf kinase inhibitor-like proteinFUNC-39677	0	0	1	0
Ybp1pFUNC-39678	0	3	12	4
Ybp2FUNC-39679	0	0	1	0
Ybp2pFUNC-39680	0	0	4	1
Ybt1FUNC-39681	0	16	34	5
YBT1-like proteinFUNC-39682	0	13	19	6
YcaO-like family proteinFUNC-39683	0	0	1	0
YceI family proteinFUNC-39684	1	0	7	1
YceK/YidQ family lipoproteinFUNC-39685	0	0	4	1
Ycf1FUNC-39686	0	4	11	2
YCF1-like proteinFUNC-39687	0	2	1	3
Ycf2 (chloroplast)FUNC-39688	0	0	2	0
ycf4 (mitochondrion)FUNC-39689	0	1	0	0
Ycf68 (chloroplast)FUNC-39690	0	1	0	0
Ycf68 protein (chloroplast)FUNC-39691	0	3	4	1
YcgN family cysteine cluster proteinFUNC-39692	0	0	1	1
YciI family proteinFUNC-39693	0	0	2	0
YciK family oxidoreductaseFUNC-39694	0	0	2	0
Yck1FUNC-39695	0	10	35	10
YCK1-like proteinFUNC-39696	0	3	3	3
Yck3FUNC-39697	0	0	0	1
YCK3-like proteinFUNC-39698	0	1	0	1
YCP4-like proteinFUNC-39699	0	12	19	10
YCS4-like proteinFUNC-39700	0	0	1	0
Yct1FUNC-39701	0	2	4	5
Yct1pFUNC-39702	0	8	17	4
Ydc1FUNC-39703	0	5	15	2
YDC1-like proteinFUNC-39704	0	3	2	1
Ydj1FUNC-39705	0	4	22	16
YDJ1-like proteinFUNC-39706	0	0	6	1
Yea4pFUNC-39707	0	1	7	4
Yea6FUNC-39708	0	4	3	0
YEATS domain-containing protein YAF9FUNC-39709	0	2	9	3
YebC/PmpR family DNA-binding transcriptional regulatorFUNC-39710	0	0	9	0
YebC/PmpR family DNA-binding transcriptional regulator, partialFUNC-39711	0	0	10	0
YecA family proteinFUNC-39712	0	0	3	0
